airport,season,arr_flights,arr_delay,weather_adjusted,weather_share_adjusted,iata_code,name,type,municipality,latitude_deg,longitude_deg
PWM,Winter,9868.0,135045.0,26703.52,0.19773793920545005,PWM,Portland International Jetport,large_airport,Portland,43.646198,-70.309303
RAP,Fall,6872.0,53560.0,5967.488,0.11141687826736371,RAP,Rapid City Regional Airport,medium_airport,Rapid City,44.0452995300293,-103.05699920654295
RAP,Spring,5557.0,75831.0,18152.846,0.23938555472036505,RAP,Rapid City Regional Airport,medium_airport,Rapid City,44.0452995300293,-103.05699920654295
RAP,Summer,9150.0,151731.0,20921.798,0.13788743236385445,RAP,Rapid City Regional Airport,medium_airport,Rapid City,44.0452995300293,-103.05699920654295
RAP,Winter,4631.0,70406.0,21053.882,0.2990353378973383,RAP,Rapid City Regional Airport,medium_airport,Rapid City,44.0452995300293,-103.05699920654295
RDD,Fall,2080.0,25040.0,3723.8740000000003,0.14871701277955274,RDD,Redding Municipal Airport,medium_airport,Redding,40.50899887,-122.2929993
RDD,Spring,1798.0,24740.0,3430.438,0.13865957962813258,RDD,Redding Municipal Airport,medium_airport,Redding,40.50899887,-122.2929993
RDD,Summer,2248.0,27748.0,1823.816,0.06572783624044977,RDD,Redding Municipal Airport,medium_airport,Redding,40.50899887,-122.2929993
RDD,Winter,1590.0,23089.0,4841.662,0.20969561262939063,RDD,Redding Municipal Airport,medium_airport,Redding,40.50899887,-122.2929993
RDM,Fall,10040.0,68894.0,9451.432,0.13718802798502047,RDM,Roberts Field,medium_airport,Redmond,44.254101,-121.150002
RDM,Spring,9790.0,69309.0,7261.332,0.10476751936977882,RDM,Roberts Field,medium_airport,Redmond,44.254101,-121.150002
RDM,Summer,10779.0,117227.0,10565.376,0.09012749622527233,RDM,Roberts Field,medium_airport,Redmond,44.254101,-121.150002
RDM,Winter,8097.0,109858.0,35089.8,0.31941051175153384,RDM,Roberts Field,medium_airport,Redmond,44.254101,-121.150002
RDU,Fall,74264.0,793810.0,77422.554,0.0975328529496983,RDU,Raleigh-Durham International Airport,large_airport,Raleigh/Durham,35.878659,-78.7873
RDU,Spring,69946.0,978900.0,100703.984,0.10287463888037593,RDU,Raleigh-Durham International Airport,large_airport,Raleigh/Durham,35.878659,-78.7873
RDU,Summer,76023.0,1513354.0,181123.606,0.11968356775744472,RDU,Raleigh-Durham International Airport,large_airport,Raleigh/Durham,35.878659,-78.7873
RDU,Winter,58082.0,712179.0,80147.15400000001,0.11253793498544609,RDU,Raleigh-Durham International Airport,large_airport,Raleigh/Durham,35.878659,-78.7873
RFD,Fall,903.0,11611.0,1484.4740000000002,0.12785065885797953,RFD,Chicago Rockford International Airport,medium_airport,Chicago/Rockford,42.1954,-89.097198
RFD,Spring,1110.0,12558.0,3424.216,0.27267208154164674,RFD,Chicago Rockford International Airport,medium_airport,Chicago/Rockford,42.1954,-89.097198
RFD,Summer,964.0,17893.0,4083.076,0.22819404236293522,RFD,Chicago Rockford International Airport,medium_airport,Chicago/Rockford,42.1954,-89.097198
RFD,Winter,927.0,8582.0,1678.978,0.1956394779771615,RFD,Chicago Rockford International Airport,medium_airport,Chicago/Rockford,42.1954,-89.097198
RHI,Fall,985.0,9663.0,2316.544,0.23973341612335713,RHI,Rhinelander Oneida County Airport,medium_airport,Rhinelander,45.63119888305664,-89.46749877929688
RHI,Spring,938.0,8566.0,3545.8320000000003,0.41394256362362836,RHI,Rhinelander Oneida County Airport,medium_airport,Rhinelander,45.63119888305664,-89.46749877929688
RHI,Summer,1321.0,16318.0,4025.152,0.2466694447849001,RHI,Rhinelander Oneida County Airport,medium_airport,Rhinelander,45.63119888305664,-89.46749877929688
RHI,Winter,818.0,14321.0,3645.102,0.2545284547168494,RHI,Rhinelander Oneida County Airport,medium_airport,Rhinelander,45.63119888305664,-89.46749877929688
RIC,Fall,30845.0,329774.0,36319.576,0.11013474682661459,RIC,Richmond International Airport,large_airport,Richmond,37.505199,-77.319702
RIC,Spring,28558.0,383628.0,43672.96,0.11384195105675289,RIC,Richmond International Airport,large_airport,Richmond,37.505199,-77.319702
RIC,Summer,30946.0,659537.0,96229.522,0.1459046603905467,RIC,Richmond International Airport,large_airport,Richmond,37.505199,-77.319702
RIC,Winter,23809.0,318095.0,39753.972,0.12497515522092457,RIC,Richmond International Airport,large_airport,Richmond,37.505199,-77.319702
RIW,Fall,745.0,8304.0,1132.834,0.13642027938342968,RIW,Central Wyoming Regional Airport,medium_airport,Riverton,43.064201,-108.459999
RIW,Spring,605.0,8160.0,1563.242,0.19157377450980392,RIW,Central Wyoming Regional Airport,medium_airport,Riverton,43.064201,-108.459999
RIW,Summer,760.0,16918.0,1568.852,0.09273271072230761,RIW,Central Wyoming Regional Airport,medium_airport,Riverton,43.064201,-108.459999
RIW,Winter,600.0,10050.0,1477.812,0.14704597014925372,RIW,Central Wyoming Regional Airport,medium_airport,Riverton,43.064201,-108.459999
RKS,Fall,747.0,8226.0,928.98,0.11293216630196937,RKS,Southwest Wyoming Regional Airport,medium_airport,Rock Springs,41.5942,-109.065001
RKS,Spring,600.0,10632.0,3125.172,0.29394018058690746,RKS,Southwest Wyoming Regional Airport,medium_airport,Rock Springs,41.5942,-109.065001
RKS,Summer,761.0,21044.0,1925.546,0.09150095038965976,RKS,Southwest Wyoming Regional Airport,medium_airport,Rock Springs,41.5942,-109.065001
RKS,Winter,592.0,8849.0,1174.912,0.13277342072550571,RKS,Southwest Wyoming Regional Airport,medium_airport,Rock Springs,41.5942,-109.065001
RNO,Fall,26780.0,239369.0,21000.656,0.08773339906169972,RNO,Reno Tahoe International Airport,large_airport,Reno,39.4991,-119.767998
RNO,Spring,25509.0,250870.0,22839.53,0.09104129628891457,RNO,Reno Tahoe International Airport,large_airport,Reno,39.4991,-119.767998
RNO,Summer,29659.0,437910.0,34342.452,0.0784235390833733,RNO,Reno Tahoe International Airport,large_airport,Reno,39.4991,-119.767998
RNO,Winter,21937.0,251349.0,35010.088,0.13928874990550988,RNO,Reno Tahoe International Airport,large_airport,Reno,39.4991,-119.767998
ROA,Fall,8639.0,79628.0,10715.838,0.13457374290450594,ROA,Roanoke–Blacksburg Regional Airport,medium_airport,Roanoke,37.3255,-79.975403
ROA,Spring,7919.0,90328.0,18590.264,0.20580843149411035,ROA,Roanoke–Blacksburg Regional Airport,medium_airport,Roanoke,37.3255,-79.975403
ROA,Summer,8467.0,154816.0,31949.91,0.20637343685407192,ROA,Roanoke–Blacksburg Regional Airport,medium_airport,Roanoke,37.3255,-79.975403
ROA,Winter,6578.0,95843.0,27091.025999999998,0.2826604551193097,ROA,Roanoke–Blacksburg Regional Airport,medium_airport,Roanoke,37.3255,-79.975403
ROC,Fall,19814.0,191154.0,20082.024,0.10505678144323426,ROC,Frederick Douglass Greater Rochester International Airport,large_airport,Rochester,43.1189,-77.672401
ROC,Spring,18832.0,235195.0,26316.134000000002,0.11189070345883204,ROC,Frederick Douglass Greater Rochester International Airport,large_airport,Rochester,43.1189,-77.672401
ROC,Summer,19870.0,369483.0,48859.340000000004,0.13223704473548176,ROC,Frederick Douglass Greater Rochester International Airport,large_airport,Rochester,43.1189,-77.672401
ROC,Winter,16172.0,220585.0,30528.946,0.1383999183988032,ROC,Frederick Douglass Greater Rochester International Airport,large_airport,Rochester,43.1189,-77.672401
ROW,Fall,1317.0,19656.0,2085.326,0.10609106634106634,ROW,Roswell Air Center Airport,medium_airport,Roswell,33.301601,-104.530998
ROW,Spring,1225.0,14110.0,4105.674,0.29097618710134654,ROW,Roswell Air Center Airport,medium_airport,Roswell,33.301601,-104.530998
ROW,Summer,1437.0,27658.0,5484.42,0.19829416443705258,ROW,Roswell Air Center Airport,medium_airport,Roswell,33.301601,-104.530998
ROW,Winter,1136.0,11412.0,1788.502,0.15672117069751137,ROW,Roswell Air Center Airport,medium_airport,Roswell,33.301601,-104.530998
RST,Fall,2538.0,27627.0,4780.6900000000005,0.1730441235023709,RST,Rochester International Airport,medium_airport,Rochester,43.908298,-92.5
RST,Spring,2814.0,35844.0,9809.786,0.27368000223189376,RST,Rochester International Airport,medium_airport,Rochester,43.908298,-92.5
RST,Summer,2957.0,70455.0,12975.522,0.18416751117734725,RST,Rochester International Airport,medium_airport,Rochester,43.908298,-92.5
RST,Winter,2294.0,38298.0,11005.32,0.2873601754660818,RST,Rochester International Airport,medium_airport,Rochester,43.908298,-92.5
RSW,Fall,37056.0,358507.0,38493.198000000004,0.10737084073672203,RSW,Southwest Florida International Airport,large_airport,Fort Myers,26.534685,-81.752816
RSW,Spring,55388.0,841567.0,146410.41,0.17397356360218497,RSW,Southwest Florida International Airport,large_airport,Fort Myers,26.534685,-81.752816
RSW,Summer,34868.0,621745.0,82087.676,0.13202788281369374,RSW,Southwest Florida International Airport,large_airport,Fort Myers,26.534685,-81.752816
RSW,Winter,49654.0,703690.0,112516.732,0.159895311856073,RSW,Southwest Florida International Airport,large_airport,Fort Myers,26.534685,-81.752816
SAF,Fall,4122.0,60168.0,10925.872000000001,0.18158941630102382,SAF,Santa Fe Municipal Airport,medium_airport,Santa Fe,35.6171,-106.088997
SAF,Spring,3340.0,46962.0,10138.974,0.21589740641369617,SAF,Santa Fe Municipal Airport,medium_airport,Santa Fe,35.6171,-106.088997
SAF,Summer,3887.0,79854.0,10753.512,0.13466466300999325,SAF,Santa Fe Municipal Airport,medium_airport,Santa Fe,35.6171,-106.088997
SAF,Winter,2807.0,44250.0,8418.912,0.19025789830508474,SAF,Santa Fe Municipal Airport,medium_airport,Santa Fe,35.6171,-106.088997
SAN,Fall,114913.0,1249635.0,201975.71,0.1616277633068856,SAN,San Diego International Airport,large_airport,San Diego,32.733601,-117.190002
SAN,Spring,105191.0,1155713.0,130821.932,0.11319586437117174,SAN,San Diego International Airport,large_airport,San Diego,32.733601,-117.190002
SAN,Summer,119691.0,1749078.0,185118.682,0.1058378654353894,SAN,San Diego International Airport,large_airport,San Diego,32.733601,-117.190002
SAN,Winter,88256.0,1007910.0,160835.998,0.15957376948338642,SAN,San Diego International Airport,large_airport,San Diego,32.733601,-117.190002
SAT,Fall,48983.0,483108.0,39340.782,0.08143268585906256,SAT,San Antonio International Airport,large_airport,San Antonio,29.533701,-98.469803
SAT,Spring,46540.0,649923.0,74569.118,0.1147353117215424,SAT,San Antonio International Airport,large_airport,San Antonio,29.533701,-98.469803
SAT,Summer,49619.0,924229.0,84434.392,0.09135657072002719,SAT,San Antonio International Airport,large_airport,San Antonio,29.533701,-98.469803
SAT,Winter,39301.0,446403.0,47135.916,0.10559050006384366,SAT,San Antonio International Airport,large_airport,San Antonio,29.533701,-98.469803
SAV,Fall,25047.0,241084.0,27217.664,0.11289701514824708,SAV,Savannah Hilton Head International Airport,large_airport,Savannah,32.126591,-81.19998
SAV,Spring,26284.0,363818.0,47095.182,0.129447091677707,SAV,Savannah Hilton Head International Airport,large_airport,Savannah,32.126591,-81.19998
SAV,Summer,27851.0,555210.0,79454.94,0.14310790511698276,SAV,Savannah Hilton Head International Airport,large_airport,Savannah,32.126591,-81.19998
SAV,Winter,19045.0,248618.0,37101.538,0.14923110152925373,SAV,Savannah Hilton Head International Airport,large_airport,Savannah,32.126591,-81.19998
SBA,Fall,10125.0,113010.0,17511.882,0.15495869392089198,SBA,Santa Barbara Municipal Airport,medium_airport,Santa Barbara,34.426201,-119.839996
SBA,Spring,9127.0,101491.0,13586.742,0.13387139746381452,SBA,Santa Barbara Municipal Airport,medium_airport,Santa Barbara,34.426201,-119.839996
SBA,Summer,10693.0,144080.0,12986.764000000001,0.09013578567462521,SBA,Santa Barbara Municipal Airport,medium_airport,Santa Barbara,34.426201,-119.839996
SBA,Winter,7570.0,95160.0,10698.756,0.11242912988650693,SBA,Santa Barbara Municipal Airport,medium_airport,Santa Barbara,34.426201,-119.839996
SBN,Fall,8733.0,112009.0,17619.606,0.15730527011222312,SBN,South Bend International Airport,medium_airport,South Bend,41.708304,-86.316922
SBN,Spring,7832.0,118015.0,22736.266,0.19265573020378765,SBN,South Bend International Airport,medium_airport,South Bend,41.708304,-86.316922
SBN,Summer,8111.0,177133.0,32757.146,0.18492966302157138,SBN,South Bend International Airport,medium_airport,South Bend,41.708304,-86.316922
SBN,Winter,7012.0,112982.0,25445.886,0.22522070772335415,SBN,South Bend International Airport,medium_airport,South Bend,41.708304,-86.316922
SBP,Fall,6647.0,88180.0,16545.46,0.18763279655250623,SBP,San Luis County Regional Airport,medium_airport,San Luis Obispo,35.236801147499996,-120.641998291
SBP,Spring,6134.0,64914.0,8272.194,0.1274331269063684,SBP,San Luis County Regional Airport,medium_airport,San Luis Obispo,35.236801147499996,-120.641998291
SBP,Summer,6411.0,90674.0,8899.874,0.09815243620001324,SBP,San Luis County Regional Airport,medium_airport,San Luis Obispo,35.236801147499996,-120.641998291
SBP,Winter,5402.0,82764.0,15969.344000000001,0.19295036489294864,SBP,San Luis County Regional Airport,medium_airport,San Luis Obispo,35.236801147499996,-120.641998291
SBY,Fall,2157.0,14720.0,2426.776,0.1648625,SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport,Salisbury,38.34049987792969,-75.51029968261719
SBY,Spring,1778.0,17360.0,2821.654,0.1625376728110599,SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport,Salisbury,38.34049987792969,-75.51029968261719
SBY,Summer,2169.0,45863.0,12409.286,0.2705729237075638,SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport,Salisbury,38.34049987792969,-75.51029968261719
SBY,Winter,1684.0,15868.0,3375.0820000000003,0.21269737837156544,SBY,Salisbury Ocean City Wicomico Regional Airport,medium_airport,Salisbury,38.34049987792969,-75.51029968261719
SCC,Fall,573.0,5228.0,3128.2799999999997,0.5983703136954858,SCC,Deadhorse Airport,medium_airport,Deadhorse,70.19470215,-148.4649963
SCC,Spring,631.0,5400.0,1844.902,0.3416485185185185,SCC,Deadhorse Airport,medium_airport,Deadhorse,70.19470215,-148.4649963
SCC,Summer,602.0,4399.0,2141.118,0.4867283473516708,SCC,Deadhorse Airport,medium_airport,Deadhorse,70.19470215,-148.4649963
SCC,Winter,542.0,5184.0,1135.746,0.21908680555555557,SCC,Deadhorse Airport,medium_airport,Deadhorse,70.19470215,-148.4649963
SCE,Fall,4429.0,58879.0,6839.338,0.11615920786698143,SCE,State College Regional Airport,medium_airport,State College,40.849374,-77.84852
SCE,Spring,3695.0,47178.0,7551.846,0.16007134681419305,SCE,State College Regional Airport,medium_airport,State College,40.849374,-77.84852
SCE,Summer,4104.0,80778.0,18926.904,0.23430765802570006,SCE,State College Regional Airport,medium_airport,State College,40.849374,-77.84852
SCE,Winter,3006.0,48287.0,10132.418,0.20983738894526477,SCE,State College Regional Airport,medium_airport,State College,40.849374,-77.84852
SCK,Fall,731.0,14928.0,1630.93,0.10925308145766345,SCK,Stockton Metropolitan Airport,medium_airport,Stockton,37.893279,-121.238079
SCK,Spring,704.0,8228.0,884.176,0.10745940690325717,SCK,Stockton Metropolitan Airport,medium_airport,Stockton,37.893279,-121.238079
SCK,Summer,762.0,18307.0,3209.282,0.1753035450920413,SCK,Stockton Metropolitan Airport,medium_airport,Stockton,37.893279,-121.238079
SCK,Winter,632.0,8819.0,2078.86,0.23572513890463773,SCK,Stockton Metropolitan Airport,medium_airport,Stockton,37.893279,-121.238079
SDF,Fall,31963.0,302714.0,32980.218,0.10894843978144388,SDF,Louisville Muhammad Ali International Airport,large_airport,Louisville,38.1706,-85.735076
SDF,Spring,30158.0,408500.0,55568.012,0.13602940514075887,SDF,Louisville Muhammad Ali International Airport,large_airport,Louisville,38.1706,-85.735076
SDF,Summer,33558.0,670491.0,93661.094,0.1396903075507352,SDF,Louisville Muhammad Ali International Airport,large_airport,Louisville,38.1706,-85.735076
SDF,Winter,24721.0,297065.0,37607.654,0.12659739114335247,SDF,Louisville Muhammad Ali International Airport,large_airport,Louisville,38.1706,-85.735076
SEA,Fall,227595.0,1855236.0,285258.562,0.15375863879312388,SEA,Seattle–Tacoma International Airport,large_airport,Seattle,47.447943,-122.310276
SEA,Spring,216719.0,1848897.0,226757.34,0.12264465786898891,SEA,Seattle–Tacoma International Airport,large_airport,Seattle,47.447943,-122.310276
SEA,Summer,254653.0,3087056.0,408138.552,0.13220963662466764,SEA,Seattle–Tacoma International Airport,large_airport,Seattle,47.447943,-122.310276
SEA,Winter,179283.0,2052835.0,402443.55,0.19604281396215478,SEA,Seattle–Tacoma International Airport,large_airport,Seattle,47.447943,-122.310276
SFB,Fall,9903.0,210632.0,26429.440000000002,0.12547685062098826,SFB,Orlando Sanford International Airport,large_airport,Orlando,28.774277,-81.234626
SFB,Spring,12918.0,318456.0,49892.374,0.1566695995679152,SFB,Orlando Sanford International Airport,large_airport,Orlando,28.774277,-81.234626
SFB,Summer,13431.0,452478.0,64699.28,0.14298878619512992,SFB,Orlando Sanford International Airport,large_airport,Orlando,28.774277,-81.234626
SFB,Winter,10738.0,266129.0,48856.676,0.18358268358577984,SFB,Orlando Sanford International Airport,large_airport,Orlando,28.774277,-81.234626
SFO,Fall,172211.0,2068427.0,355989.068,0.17210617923668567,SFO,San Francisco International Airport,large_airport,San Francisco,37.619806,-122.374821
SFO,Spring,158362.0,2475828.0,493796.488,0.19944700843515786,SFO,San Francisco International Airport,large_airport,San Francisco,37.619806,-122.374821
SFO,Summer,172683.0,2708056.0,342682.748,0.12654197254414237,SFO,San Francisco International Airport,large_airport,San Francisco,37.619806,-122.374821
SFO,Winter,136709.0,2110801.0,428426.442,0.202968655974675,SFO,San Francisco International Airport,large_airport,San Francisco,37.619806,-122.374821
SGF,Fall,12567.0,139898.0,19835.33,0.14178422850934252,SGF,Springfield Branson National Airport,medium_airport,Springfield,37.245047,-93.388596
SGF,Spring,11872.0,162591.0,31263.518,0.19228320140721197,SGF,Springfield Branson National Airport,medium_airport,Springfield,37.245047,-93.388596
SGF,Summer,13475.0,249531.0,41753.844,0.16732928574004832,SGF,Springfield Branson National Airport,medium_airport,Springfield,37.245047,-93.388596
SGF,Winter,9862.0,121041.0,23988.514,0.19818502821358053,SGF,Springfield Branson National Airport,medium_airport,Springfield,37.245047,-93.388596
SGU,Fall,4751.0,34637.0,4048.9359999999997,0.1168962669977192,SGU,St George Regional Airport,medium_airport,St George,37.036389,-113.510306
SGU,Spring,4333.0,34666.0,7310.882,0.21089488259389602,SGU,St George Regional Airport,medium_airport,St George,37.036389,-113.510306
SGU,Summer,4209.0,56665.0,10101.408,0.1782653842760081,SGU,St George Regional Airport,medium_airport,St George,37.036389,-113.510306
SGU,Winter,3154.0,30055.0,4335.118,0.14423949426052238,SGU,St George Regional Airport,medium_airport,St George,37.036389,-113.510306
SHD,Fall,300.0,6252.0,441.0,0.07053742802303263,SHD,Shenandoah Valley Regional Airport,medium_airport,Weyers Cave,38.263802,-78.8964
SHD,Spring,359.0,7412.0,350.0,0.04722072315164598,SHD,Shenandoah Valley Regional Airport,medium_airport,Weyers Cave,38.263802,-78.8964
SHD,Summer,366.0,8613.0,714.0,0.08289794496691048,SHD,Shenandoah Valley Regional Airport,medium_airport,Weyers Cave,38.263802,-78.8964
SHD,Winter,282.0,6451.0,308.31,0.04779259029607813,SHD,Shenandoah Valley Regional Airport,medium_airport,Weyers Cave,38.263802,-78.8964
SHR,Fall,895.0,8782.0,1245.336,0.14180551127305854,SHR,Sheridan County Airport,medium_airport,Sheridan,44.76919937133789,-106.9800033569336
SHR,Spring,806.0,8736.0,1770.158,0.20262797619047618,SHR,Sheridan County Airport,medium_airport,Sheridan,44.76919937133789,-106.9800033569336
SHR,Summer,949.0,14844.0,1614.382,0.10875653462678524,SHR,Sheridan County Airport,medium_airport,Sheridan,44.76919937133789,-106.9800033569336
SHR,Winter,741.0,12462.0,1562.844,0.1254087626384208,SHR,Sheridan County Airport,medium_airport,Sheridan,44.76919937133789,-106.9800033569336
SHV,Fall,7428.0,84231.0,12098.51,0.14363488501857985,SHV,Shreveport Regional Airport,medium_airport,Shreveport,32.446602,-93.8256
SHV,Spring,7076.0,112599.0,29456.446,0.2616048632758728,SHV,Shreveport Regional Airport,medium_airport,Shreveport,32.446602,-93.8256
SHV,Summer,7965.0,156710.0,31211.11,0.1991647629379108,SHV,Shreveport Regional Airport,medium_airport,Shreveport,32.446602,-93.8256
SHV,Winter,6123.0,75550.0,15381.67,0.2035958967571145,SHV,Shreveport Regional Airport,medium_airport,Shreveport,32.446602,-93.8256
SIT,Fall,1553.0,13591.0,1750.8,0.12882054300640128,SIT,Sitka Rocky Gutierrez Airport,medium_airport,Sitka,57.04710006713867,-135.36199951171875
SIT,Spring,1339.0,10819.0,1138.578,0.10523874664941307,SIT,Sitka Rocky Gutierrez Airport,medium_airport,Sitka,57.04710006713867,-135.36199951171875
SIT,Summer,2568.0,29422.0,4129.094,0.14034035755557067,SIT,Sitka Rocky Gutierrez Airport,medium_airport,Sitka,57.04710006713867,-135.36199951171875
SIT,Winter,1136.0,14721.0,1866.9440000000002,0.12682181916989335,SIT,Sitka Rocky Gutierrez Airport,medium_airport,Sitka,57.04710006713867,-135.36199951171875
SJC,Fall,64562.0,511444.0,43215.022000000004,0.08449609732443826,SJC,Norman Y. Mineta San Jose International Airport,large_airport,San Jose,37.362452,-121.929188
SJC,Spring,58334.0,488000.0,32627.064000000002,0.06685873770491804,SJC,Norman Y. Mineta San Jose International Airport,large_airport,San Jose,37.362452,-121.929188
SJC,Summer,65935.0,771998.0,47036.964,0.06092886769136708,SJC,Norman Y. Mineta San Jose International Airport,large_airport,San Jose,37.362452,-121.929188
SJC,Winter,50963.0,455788.0,43394.988,0.09520871106742608,SJC,Norman Y. Mineta San Jose International Airport,large_airport,San Jose,37.362452,-121.929188
SJT,Fall,1616.0,17183.0,3625.628,0.21100087295582845,SJT,San Angelo Regional Mathis Field,medium_airport,San Angelo,31.35770034790039,-100.49600219726562
SJT,Spring,1797.0,17799.0,4428.070000000001,0.24878195404236197,SJT,San Angelo Regional Mathis Field,medium_airport,San Angelo,31.35770034790039,-100.49600219726562
SJT,Summer,1884.0,23369.0,5675.208,0.24285198339680772,SJT,San Angelo Regional Mathis Field,medium_airport,San Angelo,31.35770034790039,-100.49600219726562
SJT,Winter,1439.0,12646.0,3234.202,0.2557490115451526,SJT,San Angelo Regional Mathis Field,medium_airport,San Angelo,31.35770034790039,-100.49600219726562
SLC,Fall,141005.0,1071079.0,122466.088,0.11433898713353544,SLC,Salt Lake City International Airport,large_airport,Salt Lake City,40.78886,-111.979866
SLC,Spring,142406.0,1343834.0,172374.424,0.12827062271084078,SLC,Salt Lake City International Airport,large_airport,Salt Lake City,40.78886,-111.979866
SLC,Summer,151274.0,1964100.0,218456.506,0.1112247370296828,SLC,Salt Lake City International Airport,large_airport,Salt Lake City,40.78886,-111.979866
SLC,Winter,123916.0,1479955.0,278346.308,0.18807754830383358,SLC,Salt Lake City International Airport,large_airport,Salt Lake City,40.78886,-111.979866
SLN,Fall,995.0,12195.0,1247.82,0.10232226322263221,SLN,Salina Municipal Airport,medium_airport,Salina,38.79100036621094,-97.6521987915039
SLN,Spring,976.0,17905.0,4212.784,0.2352853392907009,SLN,Salina Municipal Airport,medium_airport,Salina,38.79100036621094,-97.6521987915039
SLN,Summer,1034.0,31308.0,5459.530000000001,0.17438130829181042,SLN,Salina Municipal Airport,medium_airport,Salina,38.79100036621094,-97.6521987915039
SLN,Winter,821.0,17439.0,2516.78,0.14431905499168532,SLN,Salina Municipal Airport,medium_airport,Salina,38.79100036621094,-97.6521987915039
SMF,Fall,69973.0,615150.0,48571.462,0.07895872876534178,SMF,Sacramento International Airport,large_airport,Sacramento,38.6954,-121.591003
SMF,Spring,64902.0,626584.0,47635.54,0.07602418829717963,SMF,Sacramento International Airport,large_airport,Sacramento,38.6954,-121.591003
SMF,Summer,72870.0,993972.0,70102.698,0.07052783981842548,SMF,Sacramento International Airport,large_airport,Sacramento,38.6954,-121.591003
SMF,Winter,54352.0,541514.0,55440.994,0.10238146012845466,SMF,Sacramento International Airport,large_airport,Sacramento,38.6954,-121.591003
SMX,Fall,290.0,6078.0,3484.0679999999998,0.5732260612043435,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,medium_airport,Santa Maria,34.898899,-120.457001
SMX,Spring,199.0,3760.0,567.8240000000001,0.15101702127659578,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,medium_airport,Santa Maria,34.898899,-120.457001
SMX,Summer,218.0,5095.0,758.9540000000001,0.14896054955839058,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,medium_airport,Santa Maria,34.898899,-120.457001
SMX,Winter,161.0,2587.0,479.526,0.18535987630459994,SMX,Santa Maria Public Airport Captain G Allan Hancock Field,medium_airport,Santa Maria,34.898899,-120.457001
SNA,Fall,56752.0,459000.0,51796.596000000005,0.11284661437908498,SNA,John Wayne Orange County International Airport,large_airport,Santa Ana,33.675063,-117.869281
SNA,Spring,53979.0,476613.0,55243.986000000004,0.11590952407928445,SNA,John Wayne Orange County International Airport,large_airport,Santa Ana,33.675063,-117.869281
SNA,Summer,57784.0,653438.0,62986.28,0.0963921290160658,SNA,John Wayne Orange County International Airport,large_airport,Santa Ana,33.675063,-117.869281
SNA,Winter,47445.0,437276.0,62250.174000000006,0.14235899980790165,SNA,John Wayne Orange County International Airport,large_airport,Santa Ana,33.675063,-117.869281
SPI,Fall,1206.0,17780.0,2035.208,0.11446614173228346,SPI,Abraham Lincoln Capital Airport,medium_airport,Springfield,39.844101,-89.677902
SPI,Spring,1313.0,12462.0,1993.96,0.1600032097576633,SPI,Abraham Lincoln Capital Airport,medium_airport,Springfield,39.844101,-89.677902
SPI,Summer,1252.0,24976.0,4407.216,0.17645803971812943,SPI,Abraham Lincoln Capital Airport,medium_airport,Springfield,39.844101,-89.677902
SPI,Winter,1270.0,21980.0,2970.288,0.13513594176524113,SPI,Abraham Lincoln Capital Airport,medium_airport,Springfield,39.844101,-89.677902
SPS,Fall,1096.0,11134.0,2544.068,0.22849541943596194,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,medium_airport,Wichita Falls,33.9888,-98.491898
SPS,Spring,1162.0,10743.0,3475.442,0.3235075863352881,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,medium_airport,Wichita Falls,33.9888,-98.491898
SPS,Summer,1174.0,14568.0,3198.3160000000003,0.2195439319055464,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,medium_airport,Wichita Falls,33.9888,-98.491898
SPS,Winter,1054.0,10449.0,2339.228,0.2238709924394679,SPS,Wichita Falls Municipal Airport / Sheppard Air Force Base,medium_airport,Wichita Falls,33.9888,-98.491898
SRQ,Fall,17433.0,163760.0,16685.826,0.10189195163654129,SRQ,Sarasota Bradenton International Airport,large_airport,Sarasota/Bradenton,27.394631,-82.554359
SRQ,Spring,23874.0,361100.0,66413.64,0.1839203544724453,SRQ,Sarasota Bradenton International Airport,large_airport,Sarasota/Bradenton,27.394631,-82.554359
SRQ,Summer,17272.0,312901.0,45354.700000000004,0.14494904139008824,SRQ,Sarasota Bradenton International Airport,large_airport,Sarasota/Bradenton,27.394631,-82.554359
SRQ,Winter,20623.0,301170.0,57606.362,0.19127523325696452,SRQ,Sarasota Bradenton International Airport,large_airport,Sarasota/Bradenton,27.394631,-82.554359
STC,Fall,101.0,346.0,68.7,0.19855491329479769,STC,Saint Cloud Regional Airport,medium_airport,Saint Cloud,45.5466,-94.059898
STC,Spring,252.0,859.0,184.19400000000002,0.21442840512223518,STC,Saint Cloud Regional Airport,medium_airport,Saint Cloud,45.5466,-94.059898
STC,Summer,78.0,826.0,59.800000000000004,0.07239709443099274,STC,Saint Cloud Regional Airport,medium_airport,Saint Cloud,45.5466,-94.059898
STC,Winter,256.0,1468.0,363.972,0.24793732970027246,STC,Saint Cloud Regional Airport,medium_airport,Saint Cloud,45.5466,-94.059898
